21,3,11,0
18,3,18,0
17,4,17,0
11,10,11,1
20,9,20,0
7,3,7,1
17,3,7,1
6,5,6,1
13,8,13,1
13,4,13,0
19,11,19,0
12,10,12,1
21,2,11,0
9,9,9,1
14,4,4,1
21,6,11,0
16,6,16,0
18,10,18,0
12,9,2,1
18,7,18,0
13,11,13,1
16,10,16,0
7,4,7,1
14,6,14,0
9,10,9,1
12,3,12,1
11,11,11,1
15,11,15,1
18,5,8,0
13,6,13,0
10,3,10,1
17,10,17,0
20,10,10,0
20,2,20,0
21,4,11,0
7,10,7,1
17,10,17,0
20,5,20,0
13,6,13,0
16,2,16,0
10,4,10,1
19,9,19,0
8,10,8,1
11,6,11,1
17,7,17,0
21,11,11,0
14,10,14,1
20,6,20,0
20,11,20,0
17,11,7,1
16,10,16,1
13,7,13,1
16,8,16,1
19,5,9,0
17,5,17,0
7,6,7,1
21,10,11,0
12,10,12,1
20,4,20,0
21,7,11,0
14,10,14,1
11,8,11,1
14,8,14,1
10,8,10,1
13,3,13,0
8,2,8,1
12,7,12,1
10,9,10,1
8,10,8,1
19,4,9,0
18,5,18,0
19,10,9,0
20,10,20,0
21,11,11,0
5,10,5,1
14,10,14,1
14,6,4,1
16,2,16,0
17,10,7,1
16,6,16,0
9,2,9,1
20,4,20,0
16,10,16,1
21,10,11,0
14,9,14,1
14,11,14,1
12,4,12,1
21,3,11,0
10,6,10,1
21,9,11,0
15,10,15,1
14,5,4,1
10,10,10,1
7,4,7,1
20,8,20,0
17,9,17,0
20,8,10,0
12,11,12,1
12,9,12,1
19,10,19,0
19,10,19,0
11,5,11,1
14,4,14,0
8,8,8,1
16,10,16,1
14,4,14,0
13,10,13,1
20,3,20,0
17,6,17,0
15,2,15,0
5,11,5,1
13,11,13,1
10,11,10,1
14,3,14,0
15,5,5,1
14,5,14,0
15,7,15,1
17,10,17,0
13,3,13,0
15,10,15,1
20,3,20,0
5,5,5,1
19,11,19,0
12,10,12,1
15,8,15,1
13,11,13,1
15,7,15,1
12,6,12,0
10,3,10,1
17,9,17,0
8,8,8,1
18,9,18,0
16,2,16,0
9,11,9,1
15,6,5,1
10,10,10,1
18,6,18,0
13,10,13,1
15,3,15,0
15,5,15,0
17,7,17,0
20,8,20,0
20,2,20,0
13,5,3,1
15,7,15,1
18,10,18,0
20,7,20,0
10,9,10,1
15,6,15,0
20,9,20,0
17,9,17,0
14,11,14,1
15,10,5,1
11,11,11,1
18,7,18,0
14,7,14,1
11,10,11,1
20,10,20,0
17,10,17,0
14,7,14,1
13,10,3,1
5,10,5,1
15,10,15,1
11,3,11,1
14,8,14,1
19,8,19,0
15,2,15,0
13,7,13,1
14,9,14,1
13,10,13,1
12,10,12,1
16,9,16,1
10,8,10,1
12,6,12,0
14,6,14,0
21,8,11,0
20,10,20,0
14,2,14,0
21,6,11,0
13,6,13,0
16,9,16,1
16,8,16,1
17,4,17,0
15,10,15,1
15,6,15,0
14,8,4,1
13,8,13,1
21,4,11,0
12,10,12,1
12,10,12,1
21,10,11,0
13,10,13,1
15,9,15,1
8,2,8,1
12,3,12,1
20,3,20,0
16,8,16,1
11,2,11,1
13,10,13,1
20,9,10,0
7,11,7,1
13,10,3,1
16,10,16,0
15,10,15,1
20,11,20,0
6,2,6,1
16,9,16,1
20,2,20,0
12,8,12,1
19,7,9,0
9,10,9,1
13,7,13,1
16,5,16,0
16,7,16,1
17,4,17,0
13,10,13,1
6,9,6,1
17,3,17,0
17,10,17,0
15,10,15,1
16,9,16,1
6,4,6,1
20,3,20,0
14,10,14,1
20,5,20,0
9,11,9,1
18,2,8,0
18,3,18,0
14,4,14,0
7,8,7,1
14,2,14,0
20,9,20,0
12,7,12,1
18,10,18,0
20,2,20,0
13,10,13,1
18,5,18,0
12,10,12,1
21,10,11,0
20,11,10,0
20,10,20,0
12,10,12,1
12,2,12,1
13,5,13,0
8,6,8,1
5,11,5,1
12,6,12,0
21,5,11,0
14,3,14,0
14,2,14,0
18,2,18,0
14,10,14,1
15,7,15,1
13,11,13,1
17,7,17,0
9,3,9,1
20,2,20,0
19,10,9,0
18,11,8,0
21,4,11,0
19,10,9,0
20,4,20,0
15,4,15,0
19,11,19,0
9,10,9,1
21,3,11,0
6,10,6,1
6,5,6,1
15,5,15,0
17,10,17,0
13,11,13,1
13,7,13,1
14,8,4,1
20,9,20,0
10,10,10,1
12,3,12,1
14,2,4,1
13,5,13,0
13,4,13,0
18,10,18,0
12,10,12,1
20,5,10,0
17,10,17,0
11,7,11,1
19,9,19,0
9,4,9,1
5,4,5,1
11,6,11,1
11,3,11,1
12,6,12,0
21,10,11,0
10,10,10,1
17,2,17,0
20,8,20,0
15,8,15,1
20,7,20,0
17,10,17,0
12,10,2,1
15,11,15,1
13,3,13,0
13,2,13,0
15,10,15,1
7,10,7,1
12,4,12,0
21,5,11,0
10,10,10,1
13,4,13,0
5,8,5,1
14,6,14,0
16,7,16,1
16,10,16,0
11,10,11,1
20,9,20,0
13,3,13,0
20,9,20,0
15,11,15,1
18,11,18,0
15,8,15,1
12,2,12,0
8,10,8,1
10,10,10,1
20,3,20,0
17,10,17,0
18,2,18,0
11,10,11,1
12,10,12,1
19,10,19,0
12,10,12,1
17,11,7,1
20,9,20,0
21,8,11,0
19,10,19,0
16,7,16,1
6,8,6,1
8,3,8,1
7,4,7,1
14,9,14,1
11,6,11,1
9,7,9,1
12,4,12,1
7,10,7,1
18,2,18,0
12,10,12,1
6,7,6,1
17,3,17,0
13,2,13,0
16,9,6,1
10,2,10,1
17,6,17,0
16,2,16,0
14,6,14,0
11,10,11,1
7,2,7,1
20,10,20,0
13,10,13,1
16,9,16,1
19,3,19,0
13,5,13,0
11,8,11,1
14,10,14,1
20,11,20,0
9,4,9,1
16,8,16,1
13,9,13,1
9,10,9,1
18,9,18,0
8,11,8,1
11,9,11,1
14,8,14,1
14,4,14,0
15,9,15,1
21,10,11,0
6,9,6,1
4,10,4,1
14,3,14,0
10,7,10,1
18,10,18,0
5,3,5,1
20,5,20,0
17,4,7,1
9,7,9,1
13,10,13,1
21,10,11,0
19,6,19,0
19,10,19,0
10,5,10,1
5,8,5,1
14,10,14,1
17,5,17,0
10,2,10,1
20,2,20,0
17,10,17,0
20,9,20,0
14,5,14,0
11,5,11,1
20,4,20,0
10,7,10,1
12,3,12,0
15,5,15,0
13,10,13,1
14,7,14,1
16,8,16,1
15,10,15,1
10,11,10,1
14,6,14,0
20,2,20,0
17,10,17,0
11,6,11,1
12,2,12,1
16,3,16,0
9,10,9,1
17,10,17,0
9,10,9,1
11,2,11,1
14,2,14,0
17,9,7,1
13,3,13,0
13,8,13,1
14,2,14,0
12,3,12,0
12,11,12,1
14,2,14,0
18,10,18,0
11,11,11,1
13,7,13,1
20,6,20,0
17,10,7,1
13,4,13,0
15,10,15,1
17,4,17,0
19,4,19,0
20,10,20,0
20,5,20,0
10,5,10,1
16,4,6,1
14,10,14,0
15,11,15,1
14,4,14,0
14,10,14,1
17,5,17,0
17,4,17,0
12,2,12,1
13,10,13,1
19,5,19,0
12,3,12,0
9,8,9,1
19,8,9,0
12,10,2,1
19,4,19,0
14,10,14,1
21,10,11,0
16,4,16,0
14,10,14,1
12,3,12,1
12,11,12,1
13,11,13,1
10,10,10,1
7,5,7,1
12,8,12,1
10,3,10,1
10,11,10,1
19,10,19,0
7,8,7,1
8,5,8,1
11,10,11,1
19,10,19,0
19,5,9,0
20,3,20,0
18,7,8,0
17,3,17,0
19,9,9,0
16,10,6,1
12,5,12,0
11,5,11,1
17,10,17,0
21,5,11,0
8,6,8,1
5,10,5,1
20,10,20,0
15,10,15,1
19,11,19,0
8,10,8,1
8,7,8,1
13,10,13,1
7,7,7,1
10,11,10,1
14,9,14,1
12,4,2,1
10,10,10,1
15,10,15,1
7,11,7,1
15,5,15,0
7,11,7,1
13,2,3,1
15,10,15,1
6,5,6,1
19,5,19,0
16,3,16,0
21,8,11,0
16,5,16,0
17,3,17,0
17,7,17,0
12,4,12,0
9,10,9,1
16,2,16,0
14,8,14,1
13,6,13,0
20,3,20,0
17,8,17,0
9,10,9,1
12,6,12,0
21,4,11,0
14,10,14,1
13,3,13,0
21,10,11,0
13,7,13,1
18,9,18,0
20,10,20,0
12,11,12,1
16,5,16,0
19,7,19,0
12,3,12,1
20,8,20,0
19,3,19,0
12,10,12,1
14,10,14,1
10,4,10,1
15,10,15,1
20,11,20,0
13,7,3,1
21,2,11,0
17,9,17,0
9,11,9,1
10,8,10,1
18,10,8,1
20,10,20,0
20,7,20,0
14,2,14,0
13,10,13,1
14,10,14,1
14,10,14,1
17,10,17,0
20,11,20,0
15,4,15,0
7,10,7,1
19,9,19,0
17,9,17,0
9,10,9,1
9,10,9,1
21,10,11,0
17,5,17,0
12,2,12,1
16,11,16,1
8,10,8,1
21,11,11,0
13,10,3,1
20,4,20,0
19,3,9,0
16,5,6,1
13,10,13,1
6,6,6,1
14,10,14,1
14,11,14,1
18,10,18,0
13,4,13,0
13,7,13,1
20,9,20,0
11,4,11,1
15,8,15,1
8,11,8,1
13,7,13,1
12,9,12,1
17,8,17,0
15,8,15,1
10,10,10,1
4,10,4,1
12,10,12,1
15,8,15,1
14,3,14,0
10,7,10,1
18,10,18,0
12,9,12,1
20,6,20,0
14,4,14,0
20,8,20,0
20,6,20,0
4,9,4,1
15,2,15,0
14,10,14,1
17,9,17,0
17,4,17,0
21,7,11,0
20,10,20,0
9,6,9,1
19,7,9,0
12,10,12,1
11,10,11,1
15,3,15,0
18,11,18,0
15,10,15,1
17,7,17,0
14,10,14,0
21,3,11,0
12,11,12,1
19,3,19,0
17,10,17,0
12,10,12,1
14,5,14,0
17,6,17,0
18,10,8,1
15,7,15,1
14,9,14,1
16,11,6,1
20,10,20,0
20,10,20,0
13,10,13,1
21,7,11,0
13,10,13,1
18,10,18,0
21,6,11,0
14,8,14,1
20,4,20,0
15,10,15,0
21,3,11,0
20,3,20,0
17,10,17,0
15,4,15,0
14,10,14,1
16,11,16,1
20,10,20,0
18,4,18,0
16,8,16,1
16,4,16,0
20,10,20,0
18,3,18,0
13,11,13,1
20,3,10,0
17,10,17,0
8,10,8,1
10,6,10,1
14,11,14,1
16,2,16,0
13,9,13,1
18,10,18,0
18,6,18,0
11,8,11,1
15,5,15,0
12,4,12,0
4,7,4,1
21,10,11,0
14,5,14,0
17,8,17,0
11,8,11,1
10,10,10,1
19,8,19,0
20,2,10,0
18,11,18,0
7,10,7,1
16,3,16,0
16,8,16,1
13,2,13,0
18,5,18,0
5,6,5,1
17,10,17,0
13,10,3,1
17,10,17,0
14,10,4,1
16,11,16,1
15,10,15,0
16,5,16,0
18,7,18,0
17,8,7,1
16,4,16,0
11,11,11,1
20,8,20,0
18,3,18,0
13,8,13,1
12,2,12,0
18,11,18,0
19,10,19,0
11,7,11,1
12,9,12,1
15,5,15,0
16,10,16,0
9,5,9,1
12,2,12,0
11,4,11,1
15,10,5,1
13,4,13,0
20,10,10,0
12,9,12,1
13,9,13,1
13,11,13,1
16,3,6,1
13,4,13,0
14,10,14,1
13,5,13,0
19,7,19,0
20,7,10,0
7,10,7,1
12,5,12,0
17,10,17,0
16,4,16,0
17,2,17,0
16,9,16,1
14,7,14,1
9,8,9,1
11,7,11,1
17,2,7,1
12,10,12,1
14,2,14,0
20,6,20,0
16,10,16,0
8,10,8,1
13,3,3,1
19,5,19,0
16,7,16,1
6,2,6,1
11,5,11,1
12,8,12,1
14,6,14,0
12,9,12,1
21,10,11,0
18,11,8,0
21,10,11,0
11,8,11,1
8,9,8,1
16,7,6,1
16,7,6,1
14,11,14,1
13,9,13,1
12,10,12,1
7,2,7,1
14,11,14,1
9,4,9,1
15,8,15,1
21,7,11,0
20,7,20,0
15,10,15,1
13,7,13,1
15,7,5,1
11,6,11,1
16,10,6,1
14,10,14,1
15,5,5,1
15,10,15,1
13,10,13,1
19,7,19,0
13,2,3,1
13,10,3,1
9,2,9,1
16,6,16,0
21,3,11,0
19,10,9,0
15,10,15,1
16,10,16,0
5,10,5,1
7,10,7,1
11,2,11,1
9,10,9,1
20,10,20,0
8,8,8,1
15,10,15,1
12,10,12,1
16,10,6,1
11,7,11,1
15,11,15,1
18,10,8,1
13,8,13,1
17,10,17,0
11,6,11,1
12,6,12,0
20,11,20,0
12,4,12,0
16,10,16,0
13,8,13,1
20,7,20,0
10,10,10,1
15,2,5,1
7,10,7,1
14,9,14,1
14,6,14,0
11,5,11,1
20,5,20,0
9,10,9,1
14,10,14,1
4,6,4,1
14,6,4,1
18,10,18,0
10,10,10,1
19,6,19,0
13,10,13,1
14,3,14,0
20,9,20,0
16,8,16,1
18,4,18,0
8,8,8,1
10,10,10,1
12,10,12,1
11,10,11,1
8,10,8,1
7,10,7,1
20,10,20,0
19,3,19,0
20,6,20,0
20,10,20,0
12,7,12,1
12,10,12,1
13,10,13,1
19,6,9,0
13,9,3,1
14,10,14,1
15,4,5,1
16,10,6,1
8,11,8,1
17,2,17,0
19,9,19,0
11,10,11,1
10,6,10,1
13,2,13,0
11,10,11,1
20,7,20,0
14,5,14,0
21,6,11,0
17,10,17,0
18,9,18,0
4,10,4,1
20,10,20,0
15,9,15,1
18,4,18,0
7,9,7,1
20,5,20,0
12,6,12,0
19,8,19,0
10,10,10,1
18,6,18,0
20,10,20,0
14,6,14,0
12,10,12,1
14,10,14,1
7,4,7,1
11,10,11,1
15,2,15,0
8,9,8,1
16,8,16,1
17,3,17,0
18,2,18,0
16,10,16,1
13,5,13,0
15,8,15,1
10,9,10,1
18,3,18,0
15,3,15,0
20,8,20,0
12,5,2,1
9,2,9,1
12,4,12,0
13,6,3,1
11,4,11,1
13,4,13,0
12,3,2,1
11,6,11,1
13,6,13,0
18,3,18,0
19,10,19,0
16,7,16,1
11,10,11,1
16,3,16,0
12,10,12,1
13,9,13,1
18,2,18,0
12,10,12,1
20,10,20,0
16,11,16,1
21,10,11,0
19,9,19,0
11,11,11,1
16,3,6,1
18,10,18,0
19,11,9,0
19,9,19,0
18,10,18,0
15,10,15,0
20,4,20,0
13,6,13,0
12,10,12,1
12,5,12,0
14,10,14,1
20,10,20,0
13,6,13,0
16,9,6,1
13,6,13,0
10,10,10,1
11,10,11,1
16,10,16,0
15,8,5,1
5,9,5,1
20,6,20,0
6,3,6,1
19,4,9,0
17,10,7,1
13,10,13,1
8,10,8,1
14,4,14,0
13,9,13,1
17,6,7,1
5,6,5,1
13,10,13,1
14,4,4,1
20,10,20,0
14,9,4,1
6,10,6,1
16,5,16,0
9,10,9,1
15,10,15,1
15,10,15,1
20,5,10,0
18,10,18,0
20,3,20,0
20,2,20,0
19,6,19,0
21,10,11,0
12,11,12,1
13,9,13,1
14,10,14,1
14,6,14,0
8,10,8,1
13,10,13,1
17,4,17,0
8,7,8,1
14,7,14,1
16,2,16,0
17,10,17,0
15,9,15,1
14,5,14,0
8,3,8,1
21,3,11,0
21,10,11,0
13,5,13,0
9,10,9,1
18,8,18,0
15,6,15,0
6,4,6,1
10,11,10,1
18,6,8,0
13,4,13,0
9,4,9,1
15,9,15,1
14,5,14,0
5,5,5,1
20,7,20,0
17,2,17,0
18,2,18,0
18,9,18,0
12,6,12,0
13,10,13,1
12,10,12,1
20,10,20,0
13,5,13,0
17,10,17,0
18,7,18,0
18,8,18,0
12,3,12,1
12,6,12,0
16,10,16,1
12,9,12,1
13,3,13,0
7,7,7,1
16,3,16,0
17,3,17,0
16,8,6,1
12,8,2,1
15,3,15,0
14,8,14,1
17,7,17,0
13,7,13,1
16,10,16,1
8,5,8,1
12,9,12,1
13,5,13,0
18,11,18,0
19,5,19,0
11,5,11,1
12,11,12,1
11,5,11,1
9,10,9,1
18,9,8,1
15,10,15,1
19,5,19,0
13,10,13,1
20,10,20,0
8,10,8,1
17,6,17,0
12,2,12,0
16,10,16,1
18,6,8,0
6,3,6,1
20,10,10,0
17,4,17,0
12,6,12,0
20,3,20,0
20,10,20,0
14,10,14,1
5,7,5,1
14,10,14,0
16,10,16,1
19,8,19,0
20,10,20,0
9,6,9,1
14,5,14,0
19,6,19,0
11,10,11,1
13,3,13,0
15,10,15,1
19,11,9,0
17,5,7,1
8,6,8,1
10,5,10,1
20,8,10,0
19,9,19,0
12,10,12,1
15,10,5,1
17,10,7,1
15,10,15,1
12,10,12,1
11,10,11,1
17,10,7,1
13,10,13,1
15,8,15,1
6,11,6,1
10,2,10,1
10,6,10,1
9,10,9,1
13,8,13,1
16,10,16,1
14,9,14,1
19,10,9,0
8,2,8,1
14,10,14,1
10,3,10,1
13,10,13,1
12,7,12,1
15,8,5,1
16,4,16,0
17,7,17,0
20,3,20,0
16,10,6,1
12,10,12,1
18,11,18,0
5,9,5,1
17,11,17,1
10,6,10,1
15,2,15,0
20,5,20,0
20,2,20,0
12,10,12,1
8,10,8,1
15,2,5,1
11,11,11,1
18,10,18,0
12,7,12,1
12,8,12,1
6,2,6,1
18,8,18,0
14,11,14,1
17,9,17,0
14,11,4,1
16,11,6,1
13,9,3,1
19,11,19,0
20,10,20,0
10,9,10,1
10,10,10,1
18,11,18,0
20,8,20,0
21,6,11,0
18,7,18,0
12,8,12,1
19,10,19,0
13,10,13,1
12,7,12,1
19,10,19,0
15,6,15,0
21,10,11,0
14,10,14,1
13,9,13,1
6,10,6,1
13,2,13,1
14,11,14,1
20,10,20,0
20,10,10,0
20,11,20,0
19,7,19,0
13,9,13,1
11,8,11,1
16,4,16,0
13,11,3,1
20,9,20,0
16,11,16,1
19,10,9,0
5,10,5,1
18,10,18,0
11,10,11,1
17,4,17,0
19,7,19,0
20,5,20,0
13,10,13,1
12,10,12,1
14,8,14,1
13,8,13,1
20,11,20,0
20,4,20,0
14,11,14,1
11,4,11,1
13,7,3,1
